山东 , 100944728 , 未知 , 风流倜傥夜三少 , 495 , 4 , 0 , 
江西 , 406199183 , 未知 , 专用小号222 , 2334 , 3 , 4 , 传奇颁奖大师忆音光，我的毕业证书就是他那里拿来的
江西 , 406252889 , 未知 , 原来是3出呀 , 135 , 0 , 0 , 
安徽 , 406314197 , 未知 , 芙芙芙芙门万岁 , 52 , 0 , 0 , 
湖南 , 406432519 , 女 , 祈君相思意al , 84472 , 11 , 131 , 惹我者我通通痛斥旗木
浙江 , 406439870 , 未知 , 林尼单通深渊12层 , 161 , 1 , 0 , 
福建 , 406990451 , 未知 , 地表最强垃圾佬 , 141 , 2 , 0 , 别歪，求求了
江苏 , 407103012 , 未知 , 雪豹草莓小布丁 , 52119 , 18 , 17 , 热情终会消磨殆尽。
上海 , 407118651 , 未知 , 463988 , 9 , 3 , 0 , 这辈子不可能给米哈游充一分钱
安徽 , 407197969 , 女 , 吾乃皖妍希 , 997 , 31 , 7 , 想找个人陪我聊天那么难吗？(ㄒoㄒ)
辽宁 , 407407662 , 女 , 旷之归 , 18 , 11 , 0 , 芙门永存
江苏 , 407513602 , 未知 , qrfqaq , 231 , 1 , 0 , 
韩国 , 407623958 , 未知 , nhgood , 0 , 0 , 0 , 
广东 , 407917678 , 男 , 广播恶魔阿拉斯托 , 49035 , 91 , 63 , 请问……广播室怎么走(ﾟoﾟ？
陕西 , 407996566 , 女 , 思颂ᵃᶠ , 62 , 8 , 0 , 芙厨
福建 , 408041364 , 未知 , 千扉君 , 4 , 0 , 0 , 
吉林 , 408359864 , 未知 , 详情薄日 , 546 , 3 , 1 , 系统原装签名，送给每一位小可爱～
湖北 , 408655090 , 未知 , 北宫寒柳 , 245 , 11 , 2 , 出去吹吹风，别做白日梦
广西 , 408857838 , 未知 , 凌刻萌新 , 19 , 0 , 0 , 1
山西 , 409044866 , 未知 , 咱就是普鸭 , 3358 , 2 , 4 , 咩
浙江 , 409632282 , 未知 , 史博文哈哈 , 19 , 3 , 1 , 好
福建 , 409659596 , 未知 , Linghdeg , 110 , 29 , 0 , 痛苦号
安徽 , 409736423 , 未知 , 彼岸葬送点刀哥 , 502 , 1 , 0 , 我是星核猎手点刀哥，热爱原神和崩铁
安徽 , 409837208 , 男 , 谕告的十盒半价 , 1770 , 18 , 0 , 潮水啊，我已归来
河南 , 409872796 , 未知 , 良葉亦 , 29658 , 2 , 26 , 不抽到芙宁娜满命不改名
福建 , 409953600 , 未知 , 真的QQ星 , 13 , 1 , 0 , 
福建 , 410166835 , 未知 , 小小的狗xxxx , 0 , 0 , 0 , 
云南 , 410205435 , 未知 , 花不甜不用花钱 , 420 , 3 , 1 , 
湖南 , 410315641 , 未知 , 蠧居棊处 , 1141 , 0 , 0 , 紫薯猫猫！ヾ(❀╹◡╹)ﾉ~
湖北 , 410345481 , 未知 , 一直很安静啊啊 , 35 , 10 , 1 , 哎！
广东 , 410458698 , 未知 , 最喜欢阮梅老婆了 , 4450 , 30 , 14 , 
江苏 , 410533910 , 女 , Kabukimono无连 , 197 , 17 , 1 , 浮世隐昔话，薄雪伴流花
四川 , 410579873 , 未知 , 阿远sw , 11 , 3 , 0 , 
重庆 , 410655063 , 未知 , 小雫略略略 , 18 , 0 , 0 , 
广东 , 410771160 , 未知 , 金色妖精A维多利加 , 34 , 0 , 0 , 
山东 , 410875620 , 未知 , 不想出名的盐鱼 , 0 , 3 , 0 , 还没有更新个性签名哦
广西 , 411026313 , 男 , 雾里说悔话 , 88 , 3 , 0 , 枫原万叶：我没意见🤓👆
广东 , 411032485 , 未知 , 肾里林华 , 157 , 0 , 0 , 
江苏 , 411179756 , 未知 , uoyckcc , 180 , 0 , 0 , 
河南 , 411547164 , 未知 , 13社管 , 253 , 0 , 0 , 
福建 , 411609740 , 未知 , 一枪刺破 , 1959 , 22 , 2 , 冻结
福建 , 411868401 , 未知 , 欧欧uo , 44 , 1 , 0 , 
浙江 , 411877716 , 未知 , 中二假面折影 , 87 , 0 , 0 , 嘟嘟嘟嘟噜
河南 , 412352340 , 未知 , 慕容飝羽 , 677 , 3 , 0 , o.O
山东 , 412437111 , 未知 , 文弱咸鱼 , 2522 , 6 , 7 , 一个三观正常的98年新入坑米黑社畜
陕西 , 412550806 , 未知 , 我转世了 , 190 , 5 , 1 , 正义是删不完的
四川 , 412564723 , 未知 , 通宵拽瞌睡 , 9374 , 3 , 19 , 296抽定轨莫娜 132抽吃满定轨两白雨弓
云南 , 412592916 , 未知 , 汀粟 , 1078 , 1 , 1 , 不老实，求放过
重庆 , 412639998 , 未知 , 我又来了8 , 63 , 0 , 0 , 
广东 , 412952979 , 未知 , 我不是猫娘吖 , 59 , 0 , 0 , 
广东 , 413059895 , 未知 , ye言叶 , 110 , 1 , 0 , 
广东 , 413560777 , 未知 , 惑世血莲虾 , 16 , 1 , 0 , 。。。
浙江 , 413643706 , 未知 , D减减减 , 2 , 1 , 0 , 
河北 , 413677949 , 未知 , 我托马的e技能呢 , 146 , 2 , 0 , 好想改个名啊
广东 , 413961086 , 女 , 落印成迹 , 50 , 6 , 0 , .
河北 , 414185577 , 未知 , 白𠃌心 , 41 , 5 , 0 , 123
广东 , 414208189 , 未知 , 途方暮 , 32 , 4 , 0 , 
浙江 , 414469232 , 未知 , 忘川守芽衣 , 65 , 3 , 0 , 
辽宁 , 414580657 , 男 , 车万川 , 63 , 19 , 1 , 从零开始的原神生活
浙江 , 414958541 , 未知 , 芙牢娜德枫丹 , 932 , 2 , 2 , 
湖北 , 415082967 , 未知 , 辛苦就当减肥回复 , 48 , 1 , 0 , 你好
福建 , 415123276 , 未知 , 我们是消费者 , 19 , 0 , 0 , 
湖北 , 415214237 , 未知 , 墨泼懒懒纸 , 83 , 0 , 0 , 
山东 , 415633692 , 未知 , 海螺街124号 , 330 , 6 , 0 , 滚来滚去……~(～o￣▽￣)～o 。。。滚来滚去……o～(＿△＿o～) ~。。。
四川 , 415646517 , 未知 , 穹伊澪 , 4 , 7 , 0 , 诶嘿
浙江 , 415893005 , 未知 , 金沙搜奇 , 44 , 3 , 0 , 
广东 , 416124317 , 未知 , 我要玩大伟哥 , 143 , 0 , 0 , 
四川 , 416860907 , 未知 , 阴暗的玛卡巴卡 , 44 , 1 , 0 , 呆
河南 , 416871455 , 未知 , 魔星以白short , 3 , 1 , 0 , 米哈游
江西 , 417341547 , 未知 , 止殇止冠 , 117 , 13 , 0 , 仆人，我的仆人
广西 , 417400671 , 未知 , 山金矿 , 288 , 14 , 1 , yy
河南 , 417625467 , 未知 , 纤凝012 , 65 , 0 , 0 , 
重庆 , 417883230 , 未知 , 我的小提没专武 , 13 , 9 , 0 , 
浙江 , 417903130 , 未知 , 某魔法的远坂凛 , 77 , 0 , 0 , 
陕西 , 418169807 , 未知 , 小号继续冲 , 2 , 0 , 0 , 
安徽 , 418671838 , 未知 , 111694667878 , 11 , 0 , 0 , 
山西 , 418952708 , 未知 , 太空漫布 , 8480 , 17 , 15 , 嘿嘿，邦布好可爱
山东 , 419154005 , 未知 , 喻枫澜 , 0 , 6 , 0 , 
江苏 , 419220270 , 女 , 小萌新灵妹妹 , 3973 , 103 , 61 , 快乐小萌新一枚，喜欢温迪，还有所有的大佬们～
广东 , 419375993 , 未知 , 雾里是是是 , 74 , 6 , 0 , 
广东 , 419471777 , 未知 , 哈哈哈dhhj , 84 , 0 , 0 , 嗨！
安徽 , 419486287 , 未知 , 若冰卡拉 , 136 , 0 , 1 , 
北京 , 419555934 , 未知 , 不肝不氪啊哈哈哈哈 , 35 , 4 , 0 , 抽啥都歪的千里挑一大非酋o(╥﹏╥)o
福建 , 419615425 , 未知 , 画画的远古兔子 , 0 , 2 , 0 , 万叶快快出来！
内蒙古 , 419984265 , 未知 , 乖乖给你比心 , 25 , 1 , 0 , 无人旧事重提，饶我偏安一隅
安徽 , 420466136 , 未知 , 重生之我推是1 , 32 , 0 , 0 , 欸嘿～～
浙江 , 420508856 , 未知 , 好过分hffwi , 5 , 0 , 0 , 
江苏 , 420972004 , 未知 , 无聊真无所谓 , 14 , 4 , 0 , 想怎么说都无所谓，我就是个臭打游戏的
上海 , 421203295 , 未知 , 哈曼波 , 8 , 0 , 0 , 发发发
河南 , 421686274 , 未知 , 小雨Ares , 1509 , 11 , 10 , 萌新勇闯提瓦特
山东 , 421696440 , 未知 , 心海外11 , 18 , 18 , 8 , 
江苏 , 421795647 , 未知 , 不吃亏就 , 1 , 0 , 0 , 
北京 , 421985537 , 女 , 泼雷伽米 , 3017 , 3 , 27 , 攒球抽执行官
江苏 , 422076839 , 未知 , 可恶啊无语 , 81 , 0 , 0 , 
四川 , 422642866 , 未知 , 无乘ii , 10 , 3 , 0 , 剧情才是第一
江苏 , 422690141 , 未知 , 等字很温柔 , 127 , 1 , 0 , 
江苏 , 422924577 , 未知 , 破壁人Logic , 0 , 5 , 1 , 原，铁，零三圈人
四川 , 423111194 , 未知 , sm苟卡蒸蒸日上 , 11 , 0 , 0 , 
江西 , 423571316 , 未知 , 是鸭血粉丝汤 , 19 , 0 , 0 , 
北京 , 423753272 , 未知 , 落笔书童 , 31 , 0 , 0 , 沉迷原神
广东 , 423934142 , 未知 , 就像鸽子一样 , 50 , 0 , 0 , 系统原装签名，送给每一位小可爱～
辽宁 , 423950352 , 未知 , 希儿宇宙第零可爱捏 , 38 , 4 , 3 , 
河北 , 424214059 , 未知 , 87676656543 , 5 , 3 , 1 , 
广东 , 424246673 , 未知 , 卧室白如空 , 5 , 0 , 0 , 
安徽 , 424926089 , 未知 , 浮闲真菌 , 72 , 9 , 0 , 小号，勿扰
浙江 , 425433891 , 未知 , 人类1234586 , 3 , 18 , 0 , 
吉林 , 425680259 , 未知 , 烦了11 , 16 , 11 , 0 , 
四川 , 425807110 , 未知 , 未知鱼1 , 0 , 0 , 0 , 
河南 , 426057984 , 未知 , 该死的盗号狗123 , 12 , 2 , 0 , 
广东 , 426164008 , 未知 , 永远都爱流萤 , 7 , 0 , 0 , 
河南 , 426405848 , 未知 , 扁舟子2号 , 319 , 13 , 11 , 只说了台词一句 而他们配了八百个语气 操控着我的情绪
黑龙江 , 426745516 , 未知 , 东洋猫雷 , 1472 , 12 , 7 , 
山东 , 426783438 , 未知 , user_426783438 , 80 , 0 , 0 , 坏了，差点成水军
上海 , 427190545 , 未知 , zmmchfj , 0 , 0 , 0 , 
广东 , 427407472 , 未知 , 发个吃吧多吃点 , 9 , 0 , 0 , 
安徽 , 428053778 , 未知 , 霧䒁 , 20 , 0 , 0 , 
云南 , 428471912 , 未知 , 神威难藏泪GW , 0 , 6 , 0 , 哈哈哈
北京 , 428537499 , 未知 , 11114988 , 2 , 0 , 0 , 
河南 , 428725636 , 未知 , 二文好想睡大觉 , 4 , 7 , 0 , 
河南 , 428865314 , 未知 , 米桑也干了 , 2 , 0 , 0 , 金牌水军
湖南 , 428871151 , 未知 , 言葉Sora , 38 , 0 , 1 , 你觉得我是电脑，诶☝🤓那我就是吧
江西 , 428921961 , 未知 , 喵喵喵jk , 0 , 0 , 0 , 
浙江 , 429119965 , 未知 , mojit285 , 0 , 0 , 0 , 
河北 , 429213749 , 未知 , ryilp , 285 , 0 , 0 , 
海南 , 429282696 , 未知 , 落灰了吗 , 92 , 1 , 0 , 。
重庆 , 429295840 , 未知 , 嘿嘿没你好宝贝 , 0 , 10 , 1 , 
山东 , 429882683 , 未知 , mothqq , 2 , 1 , 0 , 
广东 , 430315276 , 未知 , 芜湖hdsjfhen , 0 , 0 , 0 , 打的
广西 , 430392701 , 未知 , 传说黄猫 , 0 , 0 , 0 , 
山东 , 430724683 , 未知 , 百叶zzz , 0 , 0 , 0 , 
四川 , 430869045 , 未知 , user_430869045 , 199 , 6 , 1 , 
江苏 , 430944456 , 未知 , 萝卜丝bear , 0 , 0 , 0 , ……
江西 , 430998542 , 未知 , nnkbbbjkn , 0 , 0 , 0 , 天天开心
山东 , 431307520 , 未知 , 我又回来了man , 672 , 12 , 4 , 这里已成荒漠，大号30号解封@老宫和他的老婆们
福建 , 431720333 , 未知 , 赶回家吧123 , 0 , 0 , 0 , 回家看看
山东 , 432363043 , 未知 , n暮起遥思 , 0 , 0 , 0 , 
湖北 , 433099714 , 未知 , 啊不不不bb , 12 , 0 , 0 , 
辽宁 , 433167027 , 未知 , 5命提纳里 , 955 , 0 , 1 , 嘎嘎机械嘎嘎
福建 , 433232602 , 未知 , 01234321 , 267 , 0 , 0 , 累了，爱咋样就咋样吧，反正你们公司的游戏是不可能再充钱了
广东 , 433261475 , 未知 , Chjjzf , 1 , 0 , 0 , 
广东 , 433277493 , 未知 , 我的派派酱 , 392 , 2 , 0 , 
浙江 , 433294890 , 未知 , limengannnnn , 61 , 18 , 0 , 
湖北 , 433316971 , 未知 , 致敬传奇耐睡王见证者 , 765 , 1 , 1 , 虽然大号和小号两个都不能冲刺了😭😭😭，但是我还有一个小小号😆🤓🤓，继续冲冲冲💪💪🤜🤜
江苏 , 433319152 , 未知 , 大号被封力 , 273 , 1 , 2 , 大号被封，小号继续。600天中登成分可查，昵称：鹤栖枝娅倚晚晴 米桑加油哦
湖南 , 433378667 , 未知 , 你们破防了 , 29 , 18 , 0 , 
河南 , 433386103 , 未知 , 东洋雪莲official , 20 , 1 , 0 , 
甘肃 , 433392604 , 未知 , 一时情绪一时天 , 40 , 0 , 0 , 
山东 , 433404827 , 未知 , 酒月moon , 92 , 0 , 1 , 
江苏 , 433414916 , 未知 , Freddyed , 193 , 6 , 0 , 
河南 , 433423356 , 未知 , 唐瑢二号机 , 215 , 6 , 1 , 我是机器人🤖，嘎嘎
河南 , 433434377 , 未知 , 米游己机 , 0 , 0 , 0 , 
广西 , 433439532 , 未知 , 落叶终将落下 , 328 , 3 , 1 , 
河南 , 433447896 , 未知 , 繁星有几转 , 18 , 1 , 1 , Zzzzzzzzzz
广东 , 433451138 , 未知 , XiaoV7 , 0 , 19 , 0 , 
贵州 , 433478791 , 未知 , 463449114 , 10 , 0 , 0 , 
贵州 , 433490350 , 未知 , 白溟10086 , 13 , 0 , 0 , 
福建 , 433521574 , 未知 , 天依可爱捏 , 237 , 1 , 0 , 
河北 , 433551672 , 未知 , 散露9999 , 12 , 0 , 0 , 
江苏 , 433561169 , 未知 , uidhd , 4 , 0 , 0 , 
湖南 , 433562095 , 未知 , 11451419198145 , 41 , 0 , 0 , 
浙江 , 433589528 , 未知 , 哈哈看路 , 30 , 1 , 0 , 
贵州 , 433644228 , 未知 , 㪚解捏 , 38 , 9 , 0 , 
河南 , 433652549 , 未知 , 风笺琉璃 , 0 , 9 , 0 , 
湖南 , 433654897 , 未知 , woowod , 1 , 0 , 0 , 
辽宁 , 433655855 , 未知 , 人机1100542886 , 0 , 0 , 0 , 
广东 , 433658523 , 未知 , 擒鱼糕手二号 , 59 , 0 , 0 , 
湖南 , 433673647 , 未知 , 鼬籋挪 , 0 , 0 , 0 , 
吉林 , 433679103 , 未知 , 三江负海 , 3 , 18 , 0 , 
广东 , 433694887 , 未知 , vv幸福感 , 48 , 0 , 0 , 
新疆 , 4350888 , 未知 , 剑皇神帝丶宁 , 69068 , 91 , 113 , 愚人众执行官第十二位，「神皇」
广东 , 4577428 , 未知 , 喵内嘎多洗哒苗内 , 1446 , 6 , 9 , 
上海 , 4611490 , 未知 , 特拉遇到困难睡大觉 , 54 , 0 , 1 , 嘤嘤嘤
安徽 , 4613785 , 男 , 一个看风景的旅行者 , 9 , 20 , 1 , 这是签名
重庆 , 4615924 , 男 , 赫霞 , 702 , 27 , 14 , 咸鱼舰长
广东 , 4616191 , 男 , 改名用了1500米游币 , 138 , 21 , 0 , 
山东 , 4789851 , 男 , 鲁子敬 , 290 , 7 , 0 , 阿巴巴巴
四川 , 4835936 , 未知 , TinyEvil , 581 , 16 , 3 , 人人秉承正义之名
河南 , 48497663 , 男 , 樱庭晴海 , 2740 , 117 , 3 , 
广东 , 4860130 , 未知 , 思维与记忆 , 110 , 13 , 1 , 莫得
广西 , 4901633 , 未知 , Asha , 4297 , 59 , 10495 , [奥兹文学部]成员，屑妹妹小破文作者,镰刀娘小破文作者
广东 , 4903080 , 未知 , WillardL , 424 , 1 , 2 , 咱mihomo的剧情tql
江苏 , 4912737 , 未知 , 简柏丞 , 9 , 5 , 0 , 出奇迹
江西 , 4936919 , 未知 , 凉心darling , 51 , 20 , 2 , 。
广东 , 4944195 , 男 , 酱鸭 , 878 , 36 , 0 , 与其改变自己去适应这个错误的世界，不如去改变世界。
上海 , 4966942 , 男 , jaxiya , 9 , 18 , 0 , ^_^
江西 , 49778186 , 男 , yAIFDrbVqVrgYMZMgJw , 2 , 0 , 0 , 好诶
广东 , 49980993 , 未知 , 回忆丶遗忘 , 23 , 5 , 0 , 
重庆 , 49991295 , 未知 , 芭芭拉扒拉啥 , 0 , 18 , 0 , 提瓦特大忙人
广西 , 50162522 , 未知 , 二流仔 , 16 , 0 , 0 , 啦啦啦✺◟(∗❛ัᴗ❛ั∗)◞✺
湖北 , 50265428 , 未知 , 琉璃酱12138 , 13635 , 32 , 29 , 风吹幡动，是风动，还是幡动？
江西 , 50283822 , 未知 , Gwynevere , 117 , 6 , 2 , 别了，我走了，走向阻隔尘世的河谷，走向岩石陡峭，溪水清澈，走向药草花香的河谷
广西 , 50306959 , 未知 , rja20511 , 30 , 4 , 0 , 系统原装签名，送给每一位小可爱～
辽宁 , 50441448 , 未知 , 萝萝可 , 727 , 14 , 1 , 烟花来喽
湖南 , 50448798 , 未知 , 叫娜美的娜迦 , 88 , 0 , 0 , 
吉林 , 50484485 , 未知 , 哦：豁 , 46 , 0 , 0 , 
上海 , 5053722 , 未知 , 深渊教团团长 , 3 , 2 , 0 , 这个人很懒，什么也没有留下
江西 , 50559418 , 未知 , SRDHDD , 2 , 5 , 0 , 233
河北 , 5083886 , 未知 , 压力小锅 , 4021 , 6 , 28 , 系统原装弹幕，送给每一个小可爱～
广东 , 50891550 , 男 , a疼疼疼 , 4472 , 3 , 3 , 啊~疼疼疼~
北京 , 51108185 , 未知 , Powerlife , 23 , 7 , 0 , 
广东 , 5112703 , 未知 , 谷淡白 , 8 , 74 , 0 , 
广西 , 5114596 , 未知 , 漏墨 , 0 , 13 , 0 , ？
山东 , 511661 , 未知 , 一号储备粮 , 328 , 5 , 0 , 
四川 , 51317937 , 男 , 折纸0016 , 86 , 36 , 4 , 氪不改非
河南 , 51371582 , 未知 , 拐一只散猫猫 , 1098 , 11 , 5 , 看看是谁破防了点开了我的主页～
黑龙江 , 5159417 , 男 , 对厕化感恩戴德 , 12 , 2 , 0 , 
广东 , 51666610 , 未知 , suhddbdb , 120 , 4 , 0 , 可莉
福建 , 51788796 , 未知 , 灰机场丫 , 190 , 2 , 0 , 
江苏 , 51856943 , 未知 , 萌萌哒猫小乐 , 78 , 0 , 0 , 故意杀人的，处死刑、无期徒刑或者十年以上有期徒刑；情节较轻的，处三年以上十年以下有期徒刑。
广东 , 51914238 , 未知 , 反叛者1 , 22 , 0 , 0 , 
浙江 , 51931565 , 未知 , 能否逨瓶冰可乐 , 2 , 0 , 0 , 非酋～
广东 , 5199344 , 未知 , LLLucas , 3571 , 9 , 0 , 
湖北 , 5202659 , 男 , EchoElf , 19 , 0 , 0 , 芜湖
海南 , 52027447 , 未知 , 再睡五分钟是一个魔咒 , 11 , 7 , 0 , 开摆
重庆 , 52053424 , 未知 , 哈呦， , 78 , 5 , 1 , 嗯
广东 , 52055838 , 未知 , 是芽芽芽衣 , 13 , 5 , 0 , 
江苏 , 52076029 , 男 , 我不会取昵称 , 71 , 2 , 0 , 一条咸鱼而已。
湖北 , 52155198 , 未知 , 爱莉希雅YYDS , 12551 , 16 , 5 , 你是这世上的美好，永远闪耀。
浙江 , 5227167 , 未知 , 莉莉单推奥托大人 , 7 , 1 , 0 , 还在期待崩崩的奥托大人沐浴图！
广东 , 52285200 , 未知 , 白父蓝汲档ma60 , 124 , 4 , 0 , 1
河北 , 52388410 , 未知 , 辞慈 , 7365 , 132 , 0 , 
浙江 , 52412031 , 未知 , 苏苏小森 , 237 , 20 , 2 , 佛系
河南 , 52833565 , 未知 , 三头小猪 , 8 , 0 , 0 , 
河北 , 5353410 , 男 , 初墨白 , 75 , 6 , 0 , 提瓦特海王-墨白
山东 , 5357518 , 未知 , 子头狗 , 116 , 4 , 0 , 哎哎
贵州 , 5374848 , 未知 , 又系机 , 13 , 3 , 0 , 派系食物
浙江 , 5377422 , 未知 , 永不停止的轮回 , 5120 , 30 , 12 , 
上海 , 5423712 , 未知 , 艾萝莉太好了 , 51 , 0 , 0 , 休闲党
江苏 , 5506969 , 未知 , 安徒生反光 , 1515 , 25 , 2 , 略略略
陕西 , 5527228 , 未知 , Ab小企 , 44 , 4 , 0 , 想哭
福建 , 5559308 , 未知 , chellyreche , 0 , 1 , 0 , 
山东 , 5588669 , 未知 , 楪祈愿 , 15 , 3 , 0 , 
辽宁 , 5623371 , 未知 , 吃土丶 , 71 , 9 , 1 , 
广东 , 5638369 , 未知 , 小瓜皮233 , 255 , 65 , 14 , 启动！
广西 , 5648373 , 未知 , 清风夜雨 , 271 , 25 , 501 , 薪火相传
广西 , 5670807 , 未知 , 传奇散兵猎人多托雷 , 1329 , 62 , 3 , 无条件支持米哈游的一切决策！米哈游的恩情还不完！忠！诚！
广东 , 5679627 , 未知 , 夏沫爱玩hs2 , 159 , 0 , 0 , 系统原装签名，给每一位小可爱～
湖北 , 5685131 , 未知 , 丘某锤爆你的狗头 , 2197 , 3 , 3 , 丘某世界第一可爱！
江苏 , 5710248 , 未知 , 好快的车车。 , 565 , 6 , 3 , 免疫真君
北京 , 5725262 , 未知 , 砂糖家の米汤 , 61 , 10 , 0 , 哔哩哔哩
湖南 , 5742174 , 男 , 泠祈 , 469 , 1 , 1 , 米米世界牢玩家
湖南 , 5767878 , 未知 , 古河秋i , 24 , 17 , 1 , 嘤嘤
新疆 , 5773723 , 未知 , 了望塔 , 620 , 4 , 0 , 大家好啊我是说的道理今天来点大家想看的东西
北京 , 5774278 , 未知 , 塔达林的红果果 , 4596 , 80 , 141 , 定盘子，挂千金，海子卦响。
浙江 , 5834580 , 未知 , zaecy , 285 , 1 , 0 , 
四川 , 5852482 , 男 , ss时崎狂三丨 , 5 , 3 , 0 , 八重樱天下第一
四川 , 5853795 , 未知 , UMRccc , 1 , 3 , 0 , 
福建 , 5881501 , 未知 , Elysia宇宙第一可爱 , 40956 , 16 , 54 , 桃之夭夭，灼灼其华
广东 , 5883553 , 未知 , 名字太麻烦了啊 , 830 , 2 , 1 , 花里胡哨的
广东 , 5890596 , 未知 , 柳铭 , 42 , 0 , 0 , 
广东 , 5900116 , 未知 , 慕笙 , 34 , 12 , 1 , 输出情绪也只会收到情绪
上海 , 5938224 , 男 , 碗口 , 3618 , 44 , 25 , 碗口desu
广东 , 5989403 , 未知 , homo之友 , 70 , 3 , 0 , 嘿嘿嘿，我要吃派蒙
安徽 , 6064396 , 未知 , 吠玥 , 36 , 1 , 0 , 系统原装签名，送给一个小可爱~
湖南 , 6066658 , 男 , 米卫兵吾王 , 0 , 6 , 1 , 
甘肃 , 6074650 , 未知 , 朋友说我是个怪人 , 40 , 1 , 0 , 1111
广东 , 6135007 , 未知 , 晚晚晚晚晚晚晚wan晚 , 0 , 0 , 0 , 
广东 , 6147670 , 未知 , 红炎日珥777 , 74 , 11 , 5 , 我不做舰长了，德丽莎
四川 , 6223875 , 未知 , 深渊观赏鱼 , 3 , 7 , 0 , 七七
四川 , 6301895 , 未知 , Mars丶丿 , 163 , 0 , 1 , 
广东 , 6318414 , 男 , 沙雕彩笔 , 433 , 16 , 1 , 
安徽 , 6330941 , 未知 , A火鸡味锅巴A , 58 , 3 , 0 , 
广东 , 642366 , 未知 , 山吹沙綾 , 32 , 2 , 1 , 
北京 , 6469747 , 未知 , 幺幺灵 , 138 , 12 , 0 , y
辽宁 , 6496926 , 未知 , 大菠萝里的小海绵 , 72 , 2 , 0 , 忠诚
重庆 , 6652990 , 男 , 太彷徨 , 134 , 23 , 1 , 
浙江 , 6692014 , 未知 , 非常多舰长 , 49 , 11 , 0 , 大叔我啊真的生气了💢
山西 , 6728042 , 未知 , 歇斯底里小朋友 , 2 , 2 , 0 , ...
安徽 , 6741205 , 男 , 尘白水军 , 511 , 10 , 62 , 系统原装签名，送给每一位小可爱～
福建 , 6745323 , 未知 , 六花的阵列猫 , 138 , 8 , 1 , 
北京 , 6747283 , 未知 , sr654321 , 13 , 0 , 0 , 曾经的热爱，换来的竟是你的一坨屎
湖北 , 6797952 , 未知 , 小毛毛555 , 7 , 2 , 0 , 11
云南 , 6841592 , 未知 , 工藤藤 , 6779 , 25 , 361 , じゃあね、ミホヨ、4年に及ぶキミの役、気に入ってくれると嬉しいな
广东 , 6878107 , 未知 , BRIDUNCLE , 2 , 4 , 0 , 7777
日本 , 6919342 , 未知 , 啪啦啦的雨 , 8728 , 3 , 5 , 时不待我
贵州 , 6982132 , 男 , 方舟的失智刀客塔 , 683 , 1 , 3 , 
江苏 , 7032690 , 未知 , 荧行旅客 , 103 , 39 , 1 , 
山东 , 7054238 , 男 , 绵澜 , 727 , 11 , 0 , 无
北京 , 7103495 , 女 , 宝宝不好吃 , 33897 , 105 , 183 , 忍不了了，现在就想抽托帕！！！(签名时间：2023年9月1日)
天津 , 71086433 , 女 , 我是一个白萝卜 , 377 , 14 , 0 , wryyyyyyyyyyyyy
广东 , 71118229 , 未知 , 冥尨 , 0 , 0 , 0 , 旅行者很懒，什么都没留下
江苏 , 71125309 , 未知 , 威廉mio , 246 , 3 , 0 , 
广东 , 7117041 , 未知 , kingdxt , 0 , 7 , 1 , 哈哈哈
山东 , 71199808 , 未知 , 赛博机器人 , 8 , 0 , 0 , 嘻嘻
浙江 , 71218626 , 未知 , 冰焰の星煌月 , 14 , 5 , 0 , 八重樱，请求出击！
天津 , 71331928 , 未知 , 晨曦幕雪 , 5 , 17 , 0 , 玄不改命，氪不改非
湖北 , 71486179 , 男 , Message , 53 , 3 , 1 , 快乐就完了
浙江 , 7155724 , 男 , iii果汁 , 25 , 3 , 0 , 可莉好可爱
河北 , 71971864 , 未知 , 希尔小公主殿下 , 136 , 105 , 31 , 你先别急
广东 , 72021151 , 未知 , elyision , 0 , 8 , 1 , 🏃
四川 , 7210046 , 未知 , Tachikoma , 25 , 6 , 0 , 
浙江 , 72139309 , 未知 , 天月挽镜 , 127 , 21 , 0 , 崩三崩铁zzz在另一个号上(›´ω`‹ )
